Year Range,Year (30y start),Month,Pr (mm),Tasmax (degC),Tasmin (degC),Tave (degC)
1950-1979,1950,1,53.13864056514787,12.977704066666666,1.8582372701333334,7.417970696666667
1950-1979,1950,2,61.74966730409939,15.889953983333333,3.5534880666666666,9.721720966666668
1950-1979,1950,3,47.35679263842535,19.326922866666667,5.131857103333333,12.22939
1950-1979,1950,4,33.90507479525347,23.037220100000003,7.1738259,15.105522966666665
1950-1979,1950,5,10.39111072174587,28.005769766666667,10.0877567,19.046763233333333
1950-1979,1950,6,2.8932351954697535,32.19024076666667,12.125963733333332,22.158102266666667
1950-1979,1950,7,1.5049611532860372,35.134537466666664,13.750510633333333,24.442523966666666
1950-1979,1950,8,0.8430668278661761,34.31575503333333,12.899229366666667,23.607492233333335
1950-1979,1950,9,4.786402047297245,31.900611066666666,11.802547033333333,21.851578633333336
1950-1979,1950,10,14.007640872131896,26.7390981,8.381897366666667,17.56049803333333
1950-1979,1950,11,41.70262893378922,18.419357366666667,4.294100776666666,11.356729083333333
1950-1979,1950,12,50.45008512721121,12.381693100000001,1.6592892510000001,7.020491186666666
1951-1980,1951,1,55.047474305054216,13.005583333333334,1.9299856867999998,7.46778454
1951-1980,1951,2,62.274149959949526,15.994811633333335,3.6553381333333332,9.825074800000001
1951-1980,1951,3,47.33991439079489,19.350275500000002,5.108319936666667,12.2292977
1951-1980,1951,4,33.24496762802017,23.233246133333335,7.298485,15.265865566666667
1951-1980,1951,5,10.17142214455993,28.0226828,10.081343299999999,19.05201303333333
1951-1980,1951,6,2.8955005998681855,32.17055633333333,12.1168405,22.143698433333334
1951-1980,1951,7,1.5016284906915365,35.049208,13.724579266666666,24.3868936
1951-1980,1951,8,0.849636831694082,34.37945556666667,12.955536466666667,23.6674961
1951-1980,1951,9,4.782112910426272,31.8471569,11.720816833333334,21.783986466666665
1951-1980,1951,10,13.690611639448328,26.827358,8.400433883333333,17.6138962
1951-1980,1951,11,44.02055540940135,18.29516926666667,4.2682654200000005,11.281717350000001
1951-1980,1951,12,50.9156649804177,12.3736712,1.6915909676666667,7.032631086666667
1952-1981,1952,1,52.865908140569445,12.955512633333333,1.8968778734666667,7.42619529
1952-1981,1952,2,61.18639294314324,16.035789066666666,3.637347386666667,9.836568166666666
1952-1981,1952,3,47.838903826541795,19.323995866666667,5.04705811,12.185526983333334
1952-1981,1952,4,32.04034385672056,23.355112833333333,7.27926732,15.317190100000001
1952-1981,1952,5,10.27722375819796,28.03538616666667,10.092647699999999,19.064016933333335
1952-1981,1952,6,3.3609455851842593,32.073709533333336,12.117196633333332,22.095453133333333
1952-1981,1952,7,1.5356696608217668,35.068903533333334,13.738760833333334,24.40383213333333
1952-1981,1952,8,0.7162513046908868,34.3568039,12.953629900000001,23.655216933333335
1952-1981,1952,9,5.826211131030566,31.950024833333334,11.766682433333333,21.858353299999997
1952-1981,1952,10,13.924216872127323,26.654170566666668,8.34506457,17.4996178
1952-1981,1952,11,43.97686442398582,18.422061900000003,4.3588197766666665,11.390440850000001
1952-1981,1952,12,49.45866760486773,12.484219533333334,1.6983957556666667,7.091307633333333
1953-1982,1953,1,52.26697803431069,12.797780166666666,1.8397215934666666,7.318750906666667
1953-1982,1953,2,60.072231146261856,15.902569433333333,3.5160558533333335,9.7093126
1953-1982,1953,3,48.74609095485308,19.327545699999998,5.050882566666667,12.189214116666667
1953-1982,1953,4,32.1852366456808,23.505133566666665,7.353914886666667,15.4295242
1953-1982,1953,5,10.011092858567837,28.222372766666663,10.157518399999999,19.189945599999998
1953-1982,1953,6,3.3609455851842593,32.072659200000004,12.139132499999999,22.105895933333333
1953-1982,1953,7,1.5356696608217668,34.993006433333335,13.731953966666667,24.362480166666668
1953-1982,1953,8,1.9394074540312423,34.342653266666666,12.958772633333332,23.650713
1953-1982,1953,9,5.546044190576247,31.9300902,11.7764669,21.8532782
1953-1982,1953,10,15.599856010844016,26.658446466666664,8.402282703333334,17.530364733333332
1953-1982,1953,11,42.90448224129813,18.350291900000002,4.308535733333333,11.329413833333332
1953-1982,1953,12,47.24516324928945,12.5674562,1.6977161656666666,7.1325861800000006
1954-1983,1954,1,52.61007782313918,12.792886866666667,1.8154413068,7.304164106666667
1954-1983,1954,2,64.34829303751104,15.863733066666667,3.5849782433333335,9.724355599999999
1954-1983,1954,3,49.56635568884171,19.368696433333334,5.070427503333334,12.219561950000001
1954-1983,1954,4,30.38093980845265,23.6237838,7.391248053333333,15.5075159
1954-1983,1954,5,10.651511347898083,28.041898866666667,10.046513800000001,19.044206366666668
1954-1983,1954,6,3.3614359758011263,31.9652092,12.093220433333332,22.029214933333332
1954-1983,1954,7,1.5026189923474138,35.11730466666666,13.789470666666666,24.453387566666667
1954-1983,1954,8,2.259939048496236,34.3028154,12.9313354,23.617075466666666
1954-1983,1954,9,4.039517880753856,31.949034666666666,11.879148966666666,21.914091466666665
1954-1983,1954,10,17.64007421481716,26.607682,8.406522903333334,17.507102566666667
1954-1983,1954,11,40.401699157688356,18.349116466666665,4.270404353333333,11.3097604
1954-1983,1954,12,48.87684494831655,12.458333399999999,1.6352381489999999,7.046785760000001
1955-1984,1955,1,53.09280219674957,12.887782233333333,1.8842926401333335,7.386037463333333
1955-1984,1955,2,66.83523434595504,15.8078314,3.5869893200000003,9.6974103
1955-1984,1955,3,52.35708016195769,19.319418233333334,5.010829803333333,12.165124016666665
1955-1984,1955,4,29.452382801396343,23.6981221,7.395559203333334,15.546840633333334
1955-1984,1955,5,10.610400485008833,28.053400166666666,10.005430200000001,19.029415200000003
1955-1984,1955,6,3.1792710318932977,31.981413,12.091064999999999,22.036239133333332
1955-1984,1955,7,1.4999884073898673,35.09612036666667,13.751480933333333,24.423800500000002
1955-1984,1955,8,2.2231545732290234,34.4866542,13.033800833333334,23.760227566666668
1955-1984,1955,9,2.8006544632293315,32.138757000000005,11.9433381,22.041047199999998
1955-1984,1955,10,17.771940522817964,26.586381233333334,8.318725093333333,17.452553299999998
1955-1984,1955,11,41.54420380633398,18.302639866666667,4.306726753333334,11.304683299999999
1955-1984,1955,12,46.626777385533686,12.320310333333333,1.5013136623333334,6.91081199
1956-1985,1956,1,52.424270645072625,12.750911,1.7557728868,7.253341963333333
1956-1985,1956,2,66.68737840892088,15.805718866666666,3.5360875033333334,9.670903133333333
1956-1985,1956,3,50.14953366624199,19.357580966666667,4.973814513333334,12.16569775
1956-1985,1956,4,28.845473482977408,23.810224366666667,7.42060445,15.615414333333332
1956-1985,1956,5,10.619292724371736,28.219391933333334,10.0769199,19.1481559
1956-1985,1956,6,2.960842759537007,32.1264895,12.138015066666666,22.132252400000002
1956-1985,1956,7,1.5116701241869237,35.1000312,13.775332333333333,24.4376816
1956-1985,1956,8,2.3073773439541463,34.524675099999996,13.0624371,23.79355616666667
1956-1985,1956,9,3.269583275667936,32.105561,11.970008933333332,22.037784633333334
1956-1985,1956,10,17.73970720674716,26.621036,8.328238506666667,17.47463733333333
1956-1985,1956,11,44.599021403540426,18.2434665,4.32586404,11.284665266666668
1956-1985,1956,12,47.663061603389934,12.42682115,1.618445776666667,7.022633456666667
1957-1986,1957,1,56.65170367848489,12.7297699,1.8785564154666665,7.304163173333333
1957-1986,1957,2,70.39289652148327,15.6269817,3.55282475,9.5899032
1957-1986,1957,3,51.389918844500016,19.316848666666665,4.991320393333334,12.154084516666668
1957-1986,1957,4,29.570659654471374,23.8335455,7.476704516666667,15.655124933333333
1957-1986,1957,5,11.17056105805277,27.807813866666667,9.862533713333333,18.8351738
1957-1986,1957,6,3.056932984884012,31.938716333333332,12.115651033333334,22.027183833333332
1957-1986,1957,7,1.5182558407713431,34.9617431,13.724284183333333,24.3430134
1957-1986,1957,8,2.369181314788068,34.5910815,13.1108923,23.8509869
1957-1986,1957,9,3.269583275667936,32.15493346666667,11.984085533333333,22.069509166666666
1957-1986,1957,10,17.349916346502305,26.748792299999998,8.373467673333334,17.56113003333333
1957-1986,1957,11,45.30073235789485,18.383628833333333,4.407094336666666,11.395361533333332
1957-1986,1957,12,48.79701891909763,12.560126283333334,1.746188942,7.153157623333333
1958-1987,1958,1,57.699927790843205,12.818503166666666,1.9665884688000002,7.392545826666667
1958-1987,1958,2,69.90429732555158,15.748256683333333,3.6341558033333334,9.6912062
1958-1987,1958,3,51.72793803896889,19.275073133333333,4.927472026666666,12.101272550000001
1958-1987,1958,4,29.826171444755087,23.760869933333332,7.455097706666666,15.607983733333333
1958-1987,1958,5,11.177859919636719,27.8408429,9.877897846666666,18.859370366666667
1958-1987,1958,6,2.023008864235501,32.094925233333335,12.171459333333333,22.13319243333333
1958-1987,1958,7,1.5176527072028465,34.98586933333333,13.721572116666666,24.3537205
1958-1987,1958,8,3.1496971436925043,34.50617806666666,13.121091033333332,23.813634533333335
1958-1987,1958,9,3.3983110908931553,32.120720999999996,11.9832013,22.0519608
1958-1987,1958,10,17.360859944967718,26.703400266666666,8.394578906666668,17.548989666666667
1958-1987,1958,11,42.703500039288855,18.472355233333335,4.333281926666667,11.402818583333334
1958-1987,1958,12,49.401335828676125,12.71130775,1.822374852,7.266841323333334
1959-1988,1959,1,61.0659051690953,12.814259633333334,2.0170739554666666,7.415666806666667
1959-1988,1959,2,70.60740519797395,15.794667216666666,3.708733356666667,9.751700233333334
1959-1988,1959,3,52.40717240860012,19.206978566666667,4.82341128,12.015194883333333
1959-1988,1959,4,28.368383570817237,23.7640748,7.430977716666666,15.597526166666666
1959-1988,1959,5,10.870805370075054,27.836307233333333,9.85398088,18.845144
1959-1988,1959,6,2.123259009168812,32.023842466666665,12.130337800000001,22.07709026666667
1959-1988,1959,7,1.51756645747419,35.01135146666666,13.710464783333332,24.360907866666665
1959-1988,1959,8,3.1456963861668896,34.54405606666667,13.136620033333335,23.840338066666668
1959-1988,1959,9,3.2380417877839984,32.0592998,11.939778333333333,21.999538733333335
1959-1988,1959,10,16.840296461751798,26.742968366666666,8.38185312,17.562410800000002
1959-1988,1959,11,41.054453610093404,18.522700233333335,4.358711903333333,11.440706083333334
1959-1988,1959,12,47.97884216658017,12.774192383333334,1.8501017183333335,7.312147056666666
